label,statement
true,ninety-six last session ( u.s. rep. henri cuellar ) vote nanci pelosi
true,multnomah counti face 11 straight year cut
false,sequestr
true,put email
true,citi portland one manag everi six front-lin worker
true,georgia rank 49th women serv elect state feder offic
true,live incarc countri world
true,studi consist fail establish exist link harsh countri drug law level drug use
false,presid barack obama neversaid boot ground syria
false,wisconsin suprem court justic decid fewer opinion civil crimin case use
false,presid obama health care law sell hou pay 3.8 tax
true,six justic u.s. suprem court confirm presidenti elect year sinc 1912
true,sen. obama never taken parti leader singl major issu
false,presid obama grandmoth kenya said born kenya wit birth
false,peopl work state new jersey today weve ever histori
true,first time ever vote democrat florida 2008 vote four time life 's ask floridian come vote
false,judithann mclauchlan part group support impo state incom tax floridian
false,earth warm
true,serv citi commiss made great stride success fought ad women peopl color fire bureau
true,"feder govern spend 765,828 subsid pancak yuppi washington"
false,"man charg investig hillari clinton accept essenti hillari clinton 675,000 went wife"
true,97 scientif commun believ human contribut climat chang
true,republican parti worst reput american poll polit parti histori
false,nevada still state 80 white voter
true,current delay six month process dna evid state run crime lab
true,"lost 600,000 job period last 10 year michigan california done wor"
true,80 graduat rate high school spend per student countri world liechtenstein think luxembourg coupl small countri
true,"health care bill subsid famili four make 80,000 year"
false,estim texa face 18 billion budget gap number somebodi reach air grab ``
false,health care law impo feder mandat requir middle-class american buy health insur whether afford
true,privat question year form ask individu race question ask everi censu sinc 1790 censu conduct then-presid georg washington
false,whether would run u.s. senat 2012
true,oppo paycheck fair act part koch brother agenda
false,never said want move social secur back state
true,mccain call less regulation21 time year
true,past ( legisl ) session pass legislatur resolut requir congress pass balanced-budget amend ( u.s. ) constitut
true,tax rate lower ronald reagan theyr much lower dwight eisenhow
false,thirty-seven central fall retir polic offic firefight disabl pension ; municip 5 retir collect disabl pension
true,2008 33.2 vote earli last sunday elect day african-american 23.6 hispan
true,1.5 2 overhead medicar insur compani 20 30 overhead
true,47 - new provi obamacar charg ir implement accord govern account offic
true,josh mandel use pro-choic anti-cho use sympathet toward gay lesbian [ ]
true,brewpub cant sell growler beer custom
true,u know ? block island wind farm would mean 40 % est drop bi electr rate
false,"obamacare-cau paperwork annual absorb 190 million hour -- mount rushmor could built 1,547 time paperwork"
false,fifti student enter higher educ need take remedi cour prepar college-level work
true,"300,000,000 weapon firearm countri almost big popul"
false,cruz andrubio miss vast major vote
true,five taliban detain relea guantanamo exchang captur armi sgt bow bergdahl hardest hard-cor highest high-risk peopl
false,israel prime minist benjamin netanyahu didnt chang posit two-stat solut
true,women need sonogram eighth 10th week pregnanc get transvagin sonogram
false,still 400 billion 500 billion stimulu plan spent dont stop
false,alex sink support 5.2 billion increa florida debt
true,topfiv citi stage automobil accid three florida rank 1 countri stage auto accid
false,"frank guinta vote make middl class taxpay pay 1,000 year tax"
true,year spent money taken
false,senat democrat left state week delay vote union bargain power exerci wisconsin filibust provid state constitut
true,pink poni club dekalb counti never cite violat ordin state law
true,sinc 2008 gwinnett counti popul grown 15 counti govern staff increa 1
true,harri reid ( nuclear option ) mitch mcconnel presid obama
false,north korea tell peopl men nation team world cup final
true,david jolli refu cut spend nation greenhou d.c
true,david dewhurst went drink senat debat abort bill
true,cdc issu report commiss presid obama earlier year found inconveni fact arm citizen less like harm attack effect gun control law mix gun buyback dont work
true,walton famili walmart ... one famili wealth bottom 40 american peopl
false,cuccinelli want make abort illeg even case rape incest even protect woman health
false,rand paul think drug-deal theft burglari prostitut decrimin
true,time drink coff eleph kill ivori tusk
true,overwhelm amount money raisingi go hillari ( clinton ) run presid ... go congressmen senat tri take back congress
false,sarah palin govern barack obama commun organ
false,9-9-9 tax reform plan regress
true,half peopl would qualifi medicaid expan florida buy health care plan 30 month feder health care exchang
false,new iran deal china russia never vote us u.n. sanction iran past
false,insur delay illinoi man 's treatment die
true,hillari clinton support north american free trade agreement ) support china entranc world trade organ support job-kil trade deal south korea support trans-pacif partnership
true,"ohio turnpik worker get paid 66,000 year collect toll machin might collect"
true,fox chang around poll elig criteria day announc debat
false,sinc elect ( tom barrett ) dump 8.2 billion gallon raw sewag lake michigan
true,audit show 6.5 million peopl activ social secur number 112 year age older
true,china japan surpass us japan car get averag 45 mile gallon
false,administr slash navi pay obamacar
true,sinc presid obama took offic feder spend increa nearli 30 nation debt increa almost 50
false,mccain give tax break big oil
true,"sinc presid obama took full control washington everi day 13,000 peopl put food stamp"
true,elect bill allow person correct absent ballot sign requir extra two hour day earli vote everyth el bill discretionari
true,presid barack obama utter word radic islam terror matter polici nobodi administr say word radic islam terror
true,64 minimum-wag earner women
true,presid barack obama deserv call success food stamp presid american histori 47 million american food stamp
false,"maggi hassan pay zero properti tax 500,000 home"
false,obama plan health care countri eventu go run govern
true,obama call medicaid broken four year ago
true,u.s. agreement cuban govern commit made allow establish polit parti even begin semblanc transit democraci
false,"ryan sitton compani accept 650,000 obama stimulu dollar"
false,four day denver democrat afraid use word 'islam terror '
true,former clinton administr offici economist agr keep extend temporari unemploy benefit go extend jobless even
true,past decad k-12 fund grown six time faster rate enrol
false,citi like seattl decid ban food cart
true,creat 25 job umatilla counti impact 500 job metro region
true,( hb2 ) threaten feder fund public school titl ix ? accord feder court look similar issu
